"ID","DocType","Field Type","Is System Generated","Module (for export)","Label","Placeholder","Fieldname","Insert After","Length","Link Filters","Precision","Hide Seconds","Hide Days","Options","Sort Options","Fetch From","Fetch on Save if Empty","Collapsible","Collapsible Depends On","Default Value","Depends On","Mandatory Depends On","Read Only Depends On","Non Negative","Is Mandatory Field","Unique","Is Virtual","Read Only","Ignore User Permissions","Hidden","Print Hide","Print Hide If No Value","Print Width","No Copy","Allow on Submit","In List View","In Standard Filter","In Global Search","In Preview","Bold","Report Hide","Index","Allow in Quick Entry","Ignore XSS Filter","Translatable","Hide Border","Show Dashboard","Field Description","Permission Level","Width","Columns"
"Subcontracting Receipt Item-cess_non_advol_rate","Subcontracting Receipt Item","Float",1,"GST India","CESS Non Advol Rate","","cess_non_advol_rate","cess_rate",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,0,1,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Subcontracting Receipt Item-cess_rate","Subcontracting Receipt Item","Float",1,"GST India","CESS Rate","","cess_rate","sgst_rate",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,0,1,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Subcontracting Receipt Item-sgst_rate","Subcontracting Receipt Item","Float",1,"GST India","SGST Rate","","sgst_rate","cgst_rate",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,0,1,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Subcontracting Receipt Item-cgst_rate","Subcontracting Receipt Item","Float",1,"GST India","CGST Rate","","cgst_rate","igst_rate",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,0,1,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Subcontracting Receipt Item-igst_rate","Subcontracting Receipt Item","Float",1,"GST India","IGST Rate","","igst_rate","gst_details_section",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,0,1,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Subcontracting Receipt Item-gst_details_section","Subcontracting Receipt Item","Section Break",1,"GST India","GST Details","","gst_details_section","taxable_value",0,"","",0,0,"",0,"",0,1,"","","","","",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Subcontracting Receipt Item-gst_treatment","Subcontracting Receipt Item","Autocomplete",1,"GST India","GST Treatment","","gst_treatment","item_tax_template",0,"","",0,0,"Taxable
Zero-Rated
Nil-Rated
Exempted
Non-GST",0,"item_tax_template.gst_treatment",1,0,"","","","","",0,0,0,0,1,0,0,1,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Subcontracting Receipt Item-gst_hsn_code","Subcontracting Receipt Item","Data",1,"GST India","HSN/SAC","","gst_hsn_code","description",0,"","",0,0,"",0,"item_code.gst_hsn_code",1,0,"","","","","",0,0,0,0,0,0,0,1,0,"",0,1,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Stock Entry Detail-cess_non_advol_amount","Stock Entry Detail","Currency",1,"GST India","CESS Non Advol Amount","","cess_non_advol_amount","cess_amount",0,"","",0,0,"Company:company:default_currency",0,"",0,0,"","","","","",0,0,0,0,1,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Stock Entry Detail-cess_amount","Stock Entry Detail","Currency",1,"GST India","CESS Amount","","cess_amount","sgst_amount",0,"","",0,0,"Company:company:default_currency",0,"",0,0,"","","","","",0,0,0,0,1,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Stock Entry Detail-sgst_amount","Stock Entry Detail","Currency",1,"GST India","SGST Amount","","sgst_amount","cgst_amount",0,"","",0,0,"Company:company:default_currency",0,"",0,0,"","","","","",0,0,0,0,1,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Stock Entry Detail-cgst_amount","Stock Entry Detail","Currency",1,"GST India","CGST Amount","","cgst_amount","igst_amount",0,"","",0,0,"Company:company:default_currency",0,"",0,0,"","","","","",0,0,0,0,1,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Stock Entry Detail-igst_amount","Stock Entry Detail","Currency",1,"GST India","IGST Amount","","igst_amount","cb_gst_details",0,"","",0,0,"Company:company:default_currency",0,"",0,0,"","","","","",0,0,0,0,1,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Stock Entry Detail-cb_gst_details","Stock Entry Detail","Column Break",1,"GST India","","","cb_gst_details","cess_non_advol_rate",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Stock Entry Detail-cess_non_advol_rate","Stock Entry Detail","Float",1,"GST India","CESS Non Advol Rate","","cess_non_advol_rate","cess_rate",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,0,1,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Stock Entry Detail-cess_rate","Stock Entry Detail","Float",1,"GST India","CESS Rate","","cess_rate","sgst_rate",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,0,1,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Stock Entry Detail-sgst_rate","Stock Entry Detail","Float",1,"GST India","SGST Rate","","sgst_rate","cgst_rate",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,0,1,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Stock Entry Detail-cgst_rate","Stock Entry Detail","Float",1,"GST India","CGST Rate","","cgst_rate","igst_rate",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,0,1,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Stock Entry Detail-igst_rate","Stock Entry Detail","Float",1,"GST India","IGST Rate","","igst_rate","gst_details_section",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,0,1,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Stock Entry Detail-gst_details_section","Stock Entry Detail","Section Break",1,"GST India","GST Details","","gst_details_section","taxable_value",0,"","",0,0,"",0,"",0,1,"","","","","",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Stock Entry Detail-gst_treatment","Stock Entry Detail","Autocomplete",1,"GST India","GST Treatment","","gst_treatment","item_tax_template",0,"","",0,0,"Taxable
Zero-Rated
Nil-Rated
Exempted
Non-GST",0,"item_tax_template.gst_treatment",1,0,"","","","","",0,0,0,0,1,0,0,1,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Stock Entry Detail-gst_hsn_code","Stock Entry Detail","Data",1,"GST India","HSN/SAC","","gst_hsn_code","description",0,"","",0,0,"",0,"item_code.gst_hsn_code",1,0,"","","","","",0,0,0,0,0,0,0,1,0,"",0,1,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Subcontracting Order Item-cess_non_advol_amount","Subcontracting Order Item","Currency",1,"GST India","CESS Non Advol Amount","","cess_non_advol_amount","cess_amount",0,"","",0,0,"Company:company:default_currency",0,"",0,0,"","","","","",0,0,0,0,1,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Subcontracting Order Item-cess_amount","Subcontracting Order Item","Currency",1,"GST India","CESS Amount","","cess_amount","sgst_amount",0,"","",0,0,"Company:company:default_currency",0,"",0,0,"","","","","",0,0,0,0,1,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Subcontracting Order Item-sgst_amount","Subcontracting Order Item","Currency",1,"GST India","SGST Amount","","sgst_amount","cgst_amount",0,"","",0,0,"Company:company:default_currency",0,"",0,0,"","","","","",0,0,0,0,1,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Subcontracting Order Item-cgst_amount","Subcontracting Order Item","Currency",1,"GST India","CGST Amount","","cgst_amount","igst_amount",0,"","",0,0,"Company:company:default_currency",0,"",0,0,"","","","","",0,0,0,0,1,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Subcontracting Order Item-igst_amount","Subcontracting Order Item","Currency",1,"GST India","IGST Amount","","igst_amount","cb_gst_details",0,"","",0,0,"Company:company:default_currency",0,"",0,0,"","","","","",0,0,0,0,1,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Subcontracting Order Item-cb_gst_details","Subcontracting Order Item","Column Break",1,"GST India","","","cb_gst_details","cess_non_advol_rate",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Subcontracting Order Item-cess_non_advol_rate","Subcontracting Order Item","Float",1,"GST India","CESS Non Advol Rate","","cess_non_advol_rate","cess_rate",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,0,1,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Subcontracting Order Item-cess_rate","Subcontracting Order Item","Float",1,"GST India","CESS Rate","","cess_rate","sgst_rate",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,0,1,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Subcontracting Order Item-sgst_rate","Subcontracting Order Item","Float",1,"GST India","SGST Rate","","sgst_rate","cgst_rate",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,0,1,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Subcontracting Order Item-cgst_rate","Subcontracting Order Item","Float",1,"GST India","CGST Rate","","cgst_rate","igst_rate",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,0,1,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Subcontracting Order Item-igst_rate","Subcontracting Order Item","Float",1,"GST India","IGST Rate","","igst_rate","gst_details_section",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,0,1,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Subcontracting Order Item-gst_details_section","Subcontracting Order Item","Section Break",1,"GST India","GST Details","","gst_details_section","taxable_value",0,"","",0,0,"",0,"",0,1,"","","","","",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Subcontracting Order Item-gst_treatment","Subcontracting Order Item","Autocomplete",1,"GST India","GST Treatment","","gst_treatment","item_tax_template",0,"","",0,0,"Taxable
Zero-Rated
Nil-Rated
Exempted
Non-GST",0,"item_tax_template.gst_treatment",1,0,"","","","","",0,0,0,0,1,0,0,1,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Subcontracting Order Item-gst_hsn_code","Subcontracting Order Item","Data",1,"GST India","HSN/SAC","","gst_hsn_code","description",0,"","",0,0,"",0,"item_code.gst_hsn_code",1,0,"","","","","",0,0,0,0,0,0,0,1,0,"",0,1,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"POS Invoice Item-cess_non_advol_amount","POS Invoice Item","Currency",1,"GST India","CESS Non Advol Amount","","cess_non_advol_amount","cess_amount",0,"","",0,0,"Company:company:default_currency",0,"",0,0,"","","","","",0,0,0,0,1,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"POS Invoice Item-cess_amount","POS Invoice Item","Currency",1,"GST India","CESS Amount","","cess_amount","sgst_amount",0,"","",0,0,"Company:company:default_currency",0,"",0,0,"","","","","",0,0,0,0,1,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"POS Invoice Item-sgst_amount","POS Invoice Item","Currency",1,"GST India","SGST Amount","","sgst_amount","cgst_amount",0,"","",0,0,"Company:company:default_currency",0,"",0,0,"","","","","",0,0,0,0,1,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"POS Invoice Item-cgst_amount","POS Invoice Item","Currency",1,"GST India","CGST Amount","","cgst_amount","igst_amount",0,"","",0,0,"Company:company:default_currency",0,"",0,0,"","","","","",0,0,0,0,1,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"POS Invoice Item-igst_amount","POS Invoice Item","Currency",1,"GST India","IGST Amount","","igst_amount","cb_gst_details",0,"","",0,0,"Company:company:default_currency",0,"",0,0,"","","","","",0,0,0,0,1,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"POS Invoice Item-cb_gst_details","POS Invoice Item","Column Break",1,"GST India","","","cb_gst_details","cess_non_advol_rate",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"POS Invoice Item-cess_non_advol_rate","POS Invoice Item","Float",1,"GST India","CESS Non Advol Rate","","cess_non_advol_rate","cess_rate",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,0,1,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"POS Invoice Item-cess_rate","POS Invoice Item","Float",1,"GST India","CESS Rate","","cess_rate","sgst_rate",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,0,1,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"POS Invoice Item-sgst_rate","POS Invoice Item","Float",1,"GST India","SGST Rate","","sgst_rate","cgst_rate",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,0,1,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"POS Invoice Item-cgst_rate","POS Invoice Item","Float",1,"GST India","CGST Rate","","cgst_rate","igst_rate",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,0,1,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"POS Invoice Item-igst_rate","POS Invoice Item","Float",1,"GST India","IGST Rate","","igst_rate","gst_details_section",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,0,1,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"POS Invoice Item-gst_details_section","POS Invoice Item","Section Break",1,"GST India","GST Details","","gst_details_section","taxable_value",0,"","",0,0,"",0,"",0,1,"","","","","",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"POS Invoice Item-gst_treatment","POS Invoice Item","Autocomplete",1,"GST India","GST Treatment","","gst_treatment","item_tax_template",0,"","",0,0,"Taxable
Zero-Rated
Nil-Rated
Exempted
Non-GST",0,"item_tax_template.gst_treatment",1,0,"","","","","",0,0,0,0,1,0,0,1,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"POS Invoice Item-gst_hsn_code","POS Invoice Item","Data",1,"GST India","HSN/SAC","","gst_hsn_code","description",0,"","",0,0,"",0,"item_code.gst_hsn_code",1,0,"","","","","",0,0,0,0,0,0,0,1,0,"",0,1,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Sales Invoice Item-cess_non_advol_amount","Sales Invoice Item","Currency",1,"GST India","CESS Non Advol Amount","","cess_non_advol_amount","cess_amount",0,"","",0,0,"Company:company:default_currency",0,"",0,0,"","","","","",0,0,0,0,1,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Sales Invoice Item-cess_amount","Sales Invoice Item","Currency",1,"GST India","CESS Amount","","cess_amount","sgst_amount",0,"","",0,0,"Company:company:default_currency",0,"",0,0,"","","","","",0,0,0,0,1,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Sales Invoice Item-sgst_amount","Sales Invoice Item","Currency",1,"GST India","SGST Amount","","sgst_amount","cgst_amount",0,"","",0,0,"Company:company:default_currency",0,"",0,0,"","","","","",0,0,0,0,1,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Sales Invoice Item-cgst_amount","Sales Invoice Item","Currency",1,"GST India","CGST Amount","","cgst_amount","igst_amount",0,"","",0,0,"Company:company:default_currency",0,"",0,0,"","","","","",0,0,0,0,1,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Sales Invoice Item-igst_amount","Sales Invoice Item","Currency",1,"GST India","IGST Amount","","igst_amount","cb_gst_details",0,"","",0,0,"Company:company:default_currency",0,"",0,0,"","","","","",0,0,0,0,1,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Sales Invoice Item-cb_gst_details","Sales Invoice Item","Column Break",1,"GST India","","","cb_gst_details","cess_non_advol_rate",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Sales Invoice Item-cess_non_advol_rate","Sales Invoice Item","Float",1,"GST India","CESS Non Advol Rate","","cess_non_advol_rate","cess_rate",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,0,1,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Sales Invoice Item-cess_rate","Sales Invoice Item","Float",1,"GST India","CESS Rate","","cess_rate","sgst_rate",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,0,1,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Sales Invoice Item-sgst_rate","Sales Invoice Item","Float",1,"GST India","SGST Rate","","sgst_rate","cgst_rate",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,0,1,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Sales Invoice Item-cgst_rate","Sales Invoice Item","Float",1,"GST India","CGST Rate","","cgst_rate","igst_rate",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,0,1,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Sales Invoice Item-igst_rate","Sales Invoice Item","Float",1,"GST India","IGST Rate","","igst_rate","gst_details_section",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,0,1,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Sales Invoice Item-gst_details_section","Sales Invoice Item","Section Break",1,"GST India","GST Details","","gst_details_section","taxable_value",0,"","",0,0,"",0,"",0,1,"","","","","",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Sales Invoice Item-gst_treatment","Sales Invoice Item","Autocomplete",1,"GST India","GST Treatment","","gst_treatment","item_tax_template",0,"","",0,0,"Taxable
Zero-Rated
Nil-Rated
Exempted
Non-GST",0,"item_tax_template.gst_treatment",1,0,"","","","","",0,0,0,0,1,0,0,1,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Sales Invoice Item-gst_hsn_code","Sales Invoice Item","Data",1,"GST India","HSN/SAC","","gst_hsn_code","description",0,"","",0,0,"",0,"item_code.gst_hsn_code",1,0,"","","","","",0,0,0,0,0,0,0,1,0,"",0,1,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Delivery Note Item-cess_non_advol_amount","Delivery Note Item","Currency",1,"GST India","CESS Non Advol Amount","","cess_non_advol_amount","cess_amount",0,"","",0,0,"Company:company:default_currency",0,"",0,0,"","","","","",0,0,0,0,1,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Delivery Note Item-cess_amount","Delivery Note Item","Currency",1,"GST India","CESS Amount","","cess_amount","sgst_amount",0,"","",0,0,"Company:company:default_currency",0,"",0,0,"","","","","",0,0,0,0,1,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Delivery Note Item-sgst_amount","Delivery Note Item","Currency",1,"GST India","SGST Amount","","sgst_amount","cgst_amount",0,"","",0,0,"Company:company:default_currency",0,"",0,0,"","","","","",0,0,0,0,1,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Delivery Note Item-cgst_amount","Delivery Note Item","Currency",1,"GST India","CGST Amount","","cgst_amount","igst_amount",0,"","",0,0,"Company:company:default_currency",0,"",0,0,"","","","","",0,0,0,0,1,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Delivery Note Item-igst_amount","Delivery Note Item","Currency",1,"GST India","IGST Amount","","igst_amount","cb_gst_details",0,"","",0,0,"Company:company:default_currency",0,"",0,0,"","","","","",0,0,0,0,1,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Delivery Note Item-cb_gst_details","Delivery Note Item","Column Break",1,"GST India","","","cb_gst_details","cess_non_advol_rate",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Delivery Note Item-cess_non_advol_rate","Delivery Note Item","Float",1,"GST India","CESS Non Advol Rate","","cess_non_advol_rate","cess_rate",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,0,1,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Delivery Note Item-cess_rate","Delivery Note Item","Float",1,"GST India","CESS Rate","","cess_rate","sgst_rate",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,0,1,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Delivery Note Item-sgst_rate","Delivery Note Item","Float",1,"GST India","SGST Rate","","sgst_rate","cgst_rate",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,0,1,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Delivery Note Item-cgst_rate","Delivery Note Item","Float",1,"GST India","CGST Rate","","cgst_rate","igst_rate",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,0,1,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Delivery Note Item-igst_rate","Delivery Note Item","Float",1,"GST India","IGST Rate","","igst_rate","gst_details_section",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,0,1,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Delivery Note Item-gst_details_section","Delivery Note Item","Section Break",1,"GST India","GST Details","","gst_details_section","taxable_value",0,"","",0,0,"",0,"",0,1,"","","","","",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Delivery Note Item-gst_treatment","Delivery Note Item","Autocomplete",1,"GST India","GST Treatment","","gst_treatment","item_tax_template",0,"","",0,0,"Taxable
Zero-Rated
Nil-Rated
Exempted
Non-GST",0,"item_tax_template.gst_treatment",1,0,"","","","","",0,0,0,0,1,0,0,1,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Delivery Note Item-gst_hsn_code","Delivery Note Item","Data",1,"GST India","HSN/SAC","","gst_hsn_code","description",0,"","",0,0,"",0,"item_code.gst_hsn_code",1,0,"","","","","",0,0,0,0,0,0,0,1,0,"",0,1,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Sales Order Item-cess_non_advol_amount","Sales Order Item","Currency",1,"GST India","CESS Non Advol Amount","","cess_non_advol_amount","cess_amount",0,"","",0,0,"Company:company:default_currency",0,"",0,0,"","","","","",0,0,0,0,1,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Sales Order Item-cess_amount","Sales Order Item","Currency",1,"GST India","CESS Amount","","cess_amount","sgst_amount",0,"","",0,0,"Company:company:default_currency",0,"",0,0,"","","","","",0,0,0,0,1,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Sales Order Item-sgst_amount","Sales Order Item","Currency",1,"GST India","SGST Amount","","sgst_amount","cgst_amount",0,"","",0,0,"Company:company:default_currency",0,"",0,0,"","","","","",0,0,0,0,1,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Sales Order Item-cgst_amount","Sales Order Item","Currency",1,"GST India","CGST Amount","","cgst_amount","igst_amount",0,"","",0,0,"Company:company:default_currency",0,"",0,0,"","","","","",0,0,0,0,1,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Sales Order Item-igst_amount","Sales Order Item","Currency",1,"GST India","IGST Amount","","igst_amount","cb_gst_details",0,"","",0,0,"Company:company:default_currency",0,"",0,0,"","","","","",0,0,0,0,1,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Sales Order Item-cb_gst_details","Sales Order Item","Column Break",1,"GST India","","","cb_gst_details","cess_non_advol_rate",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Sales Order Item-cess_non_advol_rate","Sales Order Item","Float",1,"GST India","CESS Non Advol Rate","","cess_non_advol_rate","cess_rate",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,0,1,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Sales Order Item-cess_rate","Sales Order Item","Float",1,"GST India","CESS Rate","","cess_rate","sgst_rate",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,0,1,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Sales Order Item-sgst_rate","Sales Order Item","Float",1,"GST India","SGST Rate","","sgst_rate","cgst_rate",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,0,1,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Sales Order Item-cgst_rate","Sales Order Item","Float",1,"GST India","CGST Rate","","cgst_rate","igst_rate",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,0,1,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Sales Order Item-igst_rate","Sales Order Item","Float",1,"GST India","IGST Rate","","igst_rate","gst_details_section",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,0,1,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
